DATE,TIME (UTC),ACID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
24-Mar-12,413,SKW4772,1,CRK7,12000,OMA,Green,NO,Omaha,Nebraska
24-Mar-12,428,ASQ4165,1,E45X,1500,BRO,Green,NO,Brownsville,Texas
24-Mar-12,453,LIFENET2,1,B212,3000,OMA,Green,NO,Omaha,Nebraska
24-Mar-12,454,FDX2255,1,DC10,6000,MEM,Red,NO,Memphis,Tennessee
24-Mar-12,552,ASA624,1,B737,4500,LAS,Green,*NO,Las Vegas,Nevada
25-Mar-12,157,AAL1808,1,B738,2500,DFW,Green,NO,Dallas-Fort Worth,Texas
25-Mar-12,235,NKS425,1,A319,1400,FLL,Green,NO,Fort Lauderdale,Florida
25-Mar-12,456,SKW709X,1,CRJ2,10000,FAT,Green,NO,Fresno,California
26-Mar-12,40,SWA375,1,B737,11000,BWI,Green,NO,Baltimore,Maryland
26-Mar-12,45,N560G,1,C560,6000,PHL,Green,NO,Philadelphia,Pennsylvania
26-Mar-12,112,CROOK22,1,C208,4000,GRK,Green,NO,Killeen,Texas
26-Mar-12,154,AAL248,1,B752,16000,AVP,Green,NO,Wilkes-Barre/Scranton,Pennsylvania
26-Mar-12,230,LN497AE,1,AS350,4500,ELP,Blue,*NO,El Paso,Texas
26-Mar-12,432,ASA7,1,B738,6000,PAE,Green,NO,Everett,Washington
26-Mar-12,536,VRD295,1,A320,7000,SNA,Green,NO,Santa Ana,California
26-Mar-12,1115,UAL52,1,B764,6000,IAH,Green,NO,Houston,Texas
27-Mar-12,105,BROAD99,1,C5,2000,CEF,Green,NO,Springfield/Chicopee,Massachusetts
27-Mar-12,138,SWA2029,1,B737,FL390,MMI,Green,NO,Athens,Tennessee
27-Mar-12,222,JENNA43,1,C207,8500,ELP,Green,NO,El Paso,Texas
27-Mar-12,240,JENA43,1,C210,8500,ELP,Green,NO,El Paso,Texas
27-Mar-12,308,FDX1201,1,DC10,9000,DAL,White ,NO,Dallas ,Texas
27-Mar-12,335,CAREFLT5,1,A109,6800,ABQ,Green,NO,Albuquerque,New Mexico
27-Mar-12,339,SKW672J,1,CRJ2,FL200,DEN,Green,NO,Denver,Colorado
27-Mar-12,420,N443PA,1,P28A,4500,PHX,Green,NO,Phoenix,Arizona
27-Mar-12,423,SKW5615,1,E120,5500,SFO,Green,NO,San Francisco,California
27-Mar-12,438,AWE1049,1,A319,6500,MCI,Green,NO,Kansas City,Missouri
28-Mar-12,119,RPA3205,1,E170,11000,CLT,Green,NO,Charlotte,North Carolina
28-Mar-12,125,G0079,1,H47,4200,ELM,Green,NO,Elmira,New York
28-Mar-12,410,N2441E,1,C172,5500,LAX,Green,NO,Los Angeles,California
28-Mar-12,411,EGF3077,1,E135,16000,LAX,Green,NO,Los Angeles,California
28-Mar-12,415,AAY137,1,MD82,5000,PHX,Green,NO,Phoenix,Arizona
28-Mar-12,419,EGF3724,1,CRJ7,9500,LAX,Green,NO,Los Angeles,California
28-Mar-12,420,AAY123,1,MD83,5000,PHX,Green,NO,Phoenix,Arizona
29-Mar-12,56,N76056,1,C172,5500,SVH,Green,NO,Statesville,North Carolina
29-Mar-12,231,N9516J,1,C172,UNKN,RIC,Green,NO,Richmond,Virginia
29-Mar-12,315,N62946,1,C172,3000,SME,Green,NO,Somerset,Kentucky
29-Mar-12,325,AAY807,1,MD83,2600,PIE,Green,NO,St. Petersburg-Clearwater,Florida
29-Mar-12,343,SWA864,1,B737,18000,LAS,Green,NO,Las Vegas,Nevada
29-Mar-12,427,AAL1464,1,B737,3800,LAS,Green,NO,Las Vegas,Nevada
30-Mar-12,147,N282B,1,C182,2500,GSB,Green,NO,Goldsboro,North Carolina
30-Mar-12,216,ASQ5727,1,CRJ2,1800,HSV,Green,NO,Huntsville,Alabama
30-Mar-12,219,ASQ5833,1,E145,9000,DEN,Green,NO,Denver,Colorado
30-Mar-12,237,SWA2083,1,B737,8000,ABQ,Green,NO,Albuquerque,New Mexico
30-Mar-12,312,SKW343G,1,CRJ2,8000,TUS,Green,NO,Tucson,Arizona
30-Mar-12,326,ASQ4168,1,E145,4000,EWR,Green,NO,Newark,New Jersey
31-Mar-12,21,AAL1476,1,MD82,2700,DCA,Green,NO,Washington,District of Columbia
31-Mar-12,133,SWA9007,1,B737,3700,SDF,Green,NO,Louisville,Kentucky
31-Mar-12,151,N1SV,1,A109,2100,FDY,Green,NO,Findlay,Ohio
31-Mar-12,222,GGN7463,1,B190,10000,PWM,Green,NO,Portland,Maine
31-Mar-12,241,NKS126,1,A320,3200,MYR,Green,NO,Myrtle Beach ,South Carolina
31-Mar-12,246,CHQ6113,1,E145,UNKN,RIC,Green,NO,Richmond,Virginia
31-Mar-12,305,RPA3428,1,E170,2500,ALB,Green,NO,Albany,New York
31-Mar-12,442,ASQ4165,1,E145,2000,BRO,Green,NO,Brownsville,Texas
31-Mar-12,451,ASA471,1,B737,7000,SEA,Green,NO,Seattle,Washington
01-Apr-12,119,DAL1730,1,MD88,11000,HSV,Green,NO,Huntsville,Alabama
01-Apr-12,122,N32FJ,1,C650,1600,DAL,Green,NO,Dallas,Texas
01-Apr-12,141,XLS502,1,GLF4,800,ISP,Green,NO,Islip,New York
01-Apr-12,230,DAL6,1,MD88,8000,MCO,Green,NO,Orlando,Florida
01-Apr-12,305,GLA170,1,B190,9600,DRK,Green,NO,Prescott,Arizona
01-Apr-12,440,AWE33,1,B752,6800,PHX,Green,NO,Phoenix,Arizona
01-Apr-12,440,SWA1873,1,B737,800,SAN,Green,NO,San Diego,California
02-Apr-12,140,AWE1188,1,A319,3000,PHL,Green,NO,Philadelphia,Pennsylvania
02-Apr-12,256,CHQ3033,1,E145,3000,SDF,Green,NO,Louisville,Kentucky
02-Apr-12,423,SKW5585,1,E120,7500,LAX,Green,NO,Los Angeles,California
02-Apr-12,541,N168CE,1,GLF5,8000,VNY,Green,NO,Van Nuys,California
02-Apr-12,2325,AMF7110,1,E120,7000,TJBQ,Green,NO,Aguadilla,Puerto Rico
03-Apr-12,120,R23930,1,H60,4500,ROC,Green,NO,Rochester,New York
03-Apr-12,126,SWA1550,1,B737,7000,TPA,Green,NO,Tampa,Florida
03-Apr-12,137,JBU758,1,A320,1600,JFK,White-Green,NO,New York,New York
03-Apr-12,219,EJM715,1,H25B,4700,LUK,Green,NO,Cincinnati,Ohio
03-Apr-12,222,N103KF,1,C172,5500,SLC,Green,NO,Salt Lake City,Utah
03-Apr-12,327,CHQ5079,1,E135,2400,CID,Green,NO,Cedar Rapids,Iowa
03-Apr-12,508,UAL156,1,B738,11000,CMA,Green,NO,Camarillo,California
03-Apr-12,518,N6001R,1,BE76,14000,CMA,Green,NO,Camarillo,California
03-Apr-12,538,SWA1845,1,B737,20000,CMA,Green,NO,Camarillo,California
04-Apr-12,121,ASQ4196,1,E145,3000,DWH,Green,NO,Houston,Texas
04-Apr-12,150,N2651W,1,M20P,8000,MYR,Green,NO,Myrtle Beach ,South Carolina
04-Apr-12,152,DAL1086,1,B752,3000,LGA,Green,NO,New York,New York
04-Apr-12,209,SUMMIT81,1,C130,7500,COS,Green,NO,Colorado Springs,Colorado
04-Apr-12,335,VVGL765,1,T34P,1600,CRP,Green,NO,Corpus Christi,Texas
04-Apr-12,406,CAREFLT2,1,AS50,6000,RNO,Green,NO,Reno,Nevada
04-Apr-12,946,AWE431,1,A320,4000,PHL,Green,NO,Philadelphia,Pennsylvania
05-Apr-12,38,EGF4486,1,E135,2100,LGA,Green,NO,New York,New York
05-Apr-12,112,G23749,1,UH60,800,PDX,Green,NO,Wilmington,Delaware
05-Apr-12,131,EGF3571,1,E145,14000,PBI,Green,NO,West Palm Beach,Florida
05-Apr-12,131,LBQ912,1,BE58,3000,I69,Green,NO,Batavia,Ohio
05-Apr-12,146,PLCN45,1,P3,2000,JAX,Green,NO,Jacksonville,Florida
05-Apr-12,155,MRA806,1,C208,3000,IAH,Green,NO,Houston,Texas
05-Apr-12,228,PD12,1,B06,1500,MDW,Green,NO,Chicago,Illinois
05-Apr-12,230,SWA3205,1,B737,2700,MCO,Green,NO,Orlando,Florida
05-Apr-12,306,AAL2039,1,B752,7000,MDW,Green,NO,Chicago,Illinois
05-Apr-12,620,HAL26,1,B763,1700,PDX,Green,NO,Portland,Oregon
05-Apr-12,633,SWA1733,1,B737,1700,PDX,Green,NO,Portland,Oregon
05-Apr-12,651,NKS858,1,A319,100,PDX,Green,NO,Portland,Oregon
06-Apr-12,116,AAL1299,1,B752,800,SJU,Green,NO,San Juan,Puerto Rico
06-Apr-12,131,SWA930,1,B733,6000,HOU,Green,NO,Houston,Texas
06-Apr-12,241,NKS126,1,A320,4000,MYR,Green,NO,Myrtle Beach ,South Carolina
06-Apr-12,329,CJC4974,1,SF34,2000,ACT,Green,NO,Waco,Texas
06-Apr-12,356,C657Z,1,H60,UNKN,TOA,Green,NO,Torrance,California
06-Apr-12,359,SKW5566,1,E120,2000,RDD,Green,NO,Redding,California
06-Apr-12,423,ASA890,1,B738,8000,SAN,Green,NO,San Diego,California
06-Apr-12,640,N461H,1,R22,1500,KOA,Green,NO,Kailua/Kona,Hawaii
07-Apr-12,151,JBU1763,1,E190,400,SJU,Green,NO,San Juan,Puerto Rico
07-Apr-12,158,TRS1418,1,B712,9000,CAK,Green,NO,Akron,Ohio
07-Apr-12,200,SWA45,1,B738,7800,SPG,Green,NO,Houston,Texas
07-Apr-12,205,CJC4991,1,SF34,4000,CLL,Green,NO,College Station,Texas
07-Apr-12,322,SWA1760,1,B737,2500,DTW,Green,NO,Detroit,Michigan
07-Apr-12,345,N212MB,1,C152,3500,SMX,Green/White,NO,Santa Maria,California
07-Apr-12,349,SWA2810,1,B733,400,AUS,Green,NO,Austin,Texas
07-Apr-12,1131,ASH1042,1,CRJ2,1500,HTO,Green,NO,Hilo,Hawaii
07-Apr-12,2025,SWA2311,1,B737,10000,HOU,Green,NO,St. Petersburg,Florida
08-Apr-12,35,LOF3434,1,E145,FL350,HVQ,UNKN,NO,Charleston,West Virginia
08-Apr-12,38,AWI3795,1,CRJ2,4000,CLT,Green,NO,Charlotte,North Carolina
08-Apr-12,104,N449TM,1,BE40,4000,PBI,White,NO,West Palm Beach,Florida
08-Apr-12,315,UAL447,1,B752,15000,MOD,Green,NO,Modesto,California
08-Apr-12,354,JBU747,1,A320,700,SJU,Green,NO,San Juan ,Puerto Rico
08-Apr-12,409,AAL546,1,B752,1500,MIA,Green,NO,Miami,Florida
08-Apr-12,1123,EVAC9,1,B206,1400,PHX,Red,NO,Phoenix,Arizona
08-Apr-12,2200,SWA1930,1,UNKN,3000,SNA,Green,NO,Santa Ana,California
09-Apr-12,128,WJA4059,1,B737,600,TJSJ,Green,NO,Ponce,Puerto Rico
09-Apr-12,130,SKQ701,1,PA31,2000,BUY,Green,NO,Burlington,North Carolina
09-Apr-12,307,SWA799,1,B737,6000,SPG,Green,NO,St. Petersburg,Florida
09-Apr-12,331,UAL1019,1,B737,3500,CLE,Green,NO,Cleveland,Ohio
09-Apr-12,415,JBU91,1,A320,6000,LVK,Green,NO,Livermore,California
09-Apr-12,500,SWA2509,1,B737,1500,ELP,Green,NO,El Paso,Texas
09-Apr-12,520,FDX1637,1,B727,2500,IND,Green,NO,Indianapolis,Indiana
09-Apr-12,530,JBU87,1,A320,8500,OGD,Green,NO,Ogden,Utah
09-Apr-12,2208,TIW6914,1,B190,9500,TJPS,Green,NO,Ponce,Puerto Rico
09-Apr-12,2345,MUSL7,1,UH1,1100,BWI,Green,NO,Baltimore,Maryland
10-Apr-12,43,AAY855,1,MD83,2000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
10-Apr-12,45,CFSJI,1,FA20,7000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
10-Apr-12,106,SWA3356,1,B733,6000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
10-Apr-12,135,ASQ5035,1,CRJ2,2000,BTR,Green,NO,Baton Rouge ,Louisiana
10-Apr-12,250,N289SH,1,R22,500,CRQ,Green,NO,Carlsbad,California
10-Apr-12,300,DAL2389,1,B738,9000,DEN,Green,NO,Denver,Colorado
10-Apr-12,322,CJC3869,1,SF34,3000,ABE,Green,NO,Allentown,Pennsylvania
10-Apr-12,335,AAL231,1,B763,9000,ONT,Green,NO,Ontario,California
10-Apr-12,339,AAL1733,1,MD83,4200,PHX,Green,NO,Phoenix,Arizona
10-Apr-12,435,JBU1424,1,A320,8000,PDX,Green,NO,Portland,Oregon
10-Apr-12,630,AAL2211,1,MD83,1800,PDX,Green,NO,Portland,Oregon
10-Apr-12,633,JBU165,1,A320,1800,PDX,Green,NO,Portland,Oregon
10-Apr-12,643,SWA860,1,B737,1800,PDX,Green,NO,Portland,Oregon
11-Apr-12,56,AAL1060,1,MD82,10000,ABE,Green,NO,Allentown,Pennsylvania
11-Apr-12,241,AAL2056,1,MD83,4000,IAH,Green,NO,Houston,Texas
11-Apr-12,340,N525BW,1,C525,8000,GVL,Green,NO,Gainesville,Georgia
11-Apr-12,510,C6573,1,H60,1000,ACV,Green,NO,Arcata/Eureka,California
12-Apr-12,19,EGF4589,1,CRJ7,2500,LGA,Green,NO,New York,New York
12-Apr-12,22,PDT4182,1,DH8A,2500,LGA,Green,NO,New York,New York
12-Apr-12,58,JIA480,1,CRJ2,11000,CLT,Green,NO,Charlotte,North Carolina
12-Apr-12,119,DAL158,1,B738,3000,LGA,Green,NO,New York,New York
12-Apr-12,515,UAL1165,1,B738,1500,TJSJ,Green,NO,San Juan,Puerto Rico
12-Apr-12,2324,UAL692,1,A319,2000,LGA,Green,NO,New York,New York
12-Apr-12,2335,AMF7106,1,E120,8500,TJBQ,Green,NO,Aguadilla,Puerto Rico
13-Apr-12,51,FLX810,1,C210,3000,TPA,Green,NO,Tampa,Florida
13-Apr-12,102,FFT516,1,A320,2500,LGA,Green,NO,New York,New York
13-Apr-12,109,COM2920,1,CRJ7,2500,LGA,Green,NO,New York,New York
13-Apr-12,115,FLG3827,1,CRJ2,7000,DTW,Green,NO,Detroit,Michigan
13-Apr-12,138,N706DA,1,C172,3000,CLT,Green,NO,Charlotte,North Carolina
13-Apr-12,405,SWA2321,1,B737,2000,SMF,Green,NO,Sacramento,California
13-Apr-12,405,UPS1331,1,B762,FL220,SME,Blue,NO,Somerset,Kentucky
13-Apr-12,427,SWA455,1,B737,1500,PDX,Green,NO,Portland,Oregon
13-Apr-12,505,ASA484,1,B737,10000,MZB,Green,NO,San Diego,California
14-Apr-12,55,SWA628,1,B735,1200,MCO,Green,NO,Orlando,Florida
14-Apr-12,103,RPA3377,1,E170,7000,CHO,Green,NO,Charlottesville ,Virginia
14-Apr-12,115,STAT11,1,EC35,1000,THV,Green,NO,York,Pennsylvania
14-Apr-12,156,JBU515,1,A320,6000,EWR,Green,NO,Newark,New Jersey
14-Apr-12,236,N317A,1,SR22,5500,DMW,Green,NO,Westminster,Maryland
14-Apr-12,449,SKW4815,1,CRJ9,3400,LAS,Green,NO,Las Vegas,Nevada
14-Apr-12,553,N525AK,1,WW24,5500,W52,Green,NO,Battle Ground,Washington
14-Apr-12,606,CTL3,1,AC50,3000,MKC,Green,NO,Kansas City,Missouri
14-Apr-12,750,AIP5008,1,B190,1000,GTF,Green,NO,Great Falls, Montana
14-Apr-12,832,SWA977,1,B733,7000,SMO,Green,NO,Santa Monica,California
14-Apr-12,2216,SWA961,1,B733,3500,PDX,Green,NO,Portland,Oregon
15-Apr-12,52,N103RM,1,C310,3500,AML,Green,NO,Herndon,Virginia
15-Apr-12,112,AAL1299,1,B752,4000,TJSJ,Green,NO,San Juan ,Puerto Rico
15-Apr-12,135,FLG4172,1,CRJ2,6000,DTW,Green,NO,Detroit,Michigan
15-Apr-12,306,EJA602,1,C550,FL220,DHN,Green,NO,Dothan,Alabama
15-Apr-12,314,FLG4396,1,E145,6500,BWI,Green,NO,Baltimore,Maryland
15-Apr-12,410,SWA961,1,B737,3000,PDX,Green,NO,Portland,Oregon
15-Apr-12,445,AAY169,1,MD83,3600,PHX,Green,NO,Phoenix,Arizona
15-Apr-12,501,N146AS,1,FA50,12000,MOD,Green,NO,Modesto,California
16-Apr-12,54,N514ED,1,SR22,5500,SPA,Green,NO,Spartanburg,South Carolina
16-Apr-12,118,COBB61,1,C130,4000,ATL,Green,NO,Atlanta,Georgia
16-Apr-12,127,N6200Q,1,C172,2800,CRG,Green,NO,Jacksonville,Florida
16-Apr-12,135,ASQ4396,1,E145,6500,BWI,Green,NO,Baltimore,Maryland
16-Apr-12,207,LOF9425,1,E145,4000,RIC,Green,NO,Richmond,Virginia
16-Apr-12,257,UCA828E,1,DH8C,8000,BGM,UNKN,NO,Binghamton,New York
16-Apr-12,302,FLG3339,1,CRJ9,4000,PHL,Green,NO,Philadelphia,Pennsylvania
16-Apr-12,311,CHQ6097,1,E145,4000,LGA,Green,NO,New York,New York
16-Apr-12,403,UAL1273,1,B739,3000,SAT,Green,NO,San Antonio,Texas
16-Apr-12,519,SWA2391,1,B737,3600,LAS,Green,NO,Las Vegas,Nevada
16-Apr-12,2327,AMF7110,1,E120,10000,TJBQ,Green,NO,Aguadilla,Puerto Rico
16-Apr-12,2327,AMF8106,1,E120,10000,TJBQ,Green,NO,Aguadilla,Puerto Rico
17-Apr-12,238,LBQ825,1,PC12,3000,RDU,Green,NO,Raleigh-Durham,North Carolina
17-Apr-12,325,AWI3945,1,CRJ2,3200,CAE,Green,NO,Columbia,South Carolina
17-Apr-12,645,VIR24,1,A342,FL180,POM,Green,NO,Pomona,California
17-Apr-12,647,SKW5355,1,CRJ2,5600,GPI,Green,NO,Kalispell,Montana
18-Apr-12,323,RPA3242,1,E170,9500,ALB,Green,NO,Albany,New York
18-Apr-12,345,N21315,1,C182,1800,CVG,Green,NO,Covington,Kentucky
18-Apr-12,347,CNN416,1,SR20,2000,MCO,Green,NO,Orlando,Florida
18-Apr-12,351,SWA2933,1,B737,4000,MDW,Green,NO,Chicago,Illinois
18-Apr-12,431,TCF5886,1,E170,10000,JAX,Green,NO,Jacksonville,Florida
18-Apr-12,433,N95129,1,C172,5500,ACT,Green,NO,Waco,Texas
18-Apr-12,726,N3908C,1,C421,3000,BRO,Green,NO,Brownsville,Texas
18-Apr-12,729,TV2,1,B06,2200,WHP,Green,NO,Los Angeles,California
19-Apr-12,218,FLG4189,1,E145,6000,CVG,Green,NO,Covington,Kentucky
19-Apr-12,223,JIA480,1,CRJ2,5000,CLT,Green,NO,Charlotte,North Carolina
19-Apr-12,354,N5UT,1,S76,1400,JFK,Green,NO,New York,New York
19-Apr-12,410,UPS1337,1,A306,FL220,DVK,Green,NO,Danville,Kentucky
19-Apr-12,417,GLA124,1,B190,10500,DEN,Green,NO,Denver,Colorado
19-Apr-12,614,SWA216,1,B737,4500,LAS,Green,NO,Las Vegas,Nevada
19-Apr-12,616,N233TR,1,R44,1500,TLR,Green,NO,Tulare,California
19-Apr-12,726,UAL651,1,A320,FL360,PHX,Green,NO,Phoenix,Arizona
20-Apr-12,109,FLX810,1,C210,4000,OCF,Green,NO,Ocala,Florida
20-Apr-12,114,FLX801,1,C210,2000,OPF,Green,NO,Miami,Florida
20-Apr-12,115,AAY727,1,MD83,5000,MCO,Red,NO,Orlando,Florida
20-Apr-12,127,DAL1086,1,B752,3000,LGA,Green,NO,New York,New York
20-Apr-12,221,AAL2452,1,B738,200,DFW,Green,NO,Dallas-Fort Worth,Texas
20-Apr-12,230,N830SF,1,B230,2000,CHT,Green,NO,Chillicothe ,Missouri
20-Apr-12,324,AIR2,1,B206,3000,DMA,Green,NO,Davis Monthan AFB,Arizona
20-Apr-12,332,CPF468,1,C182,2300,NKX,Green,NO,San Diego,California
20-Apr-12,437,UPS1055,1,B752,1000,MHT,Green,NO,Manchester,New Hampshire
20-Apr-12,439,SWA843,1,B737,5000,BDL,Green,NO,Windsor Locks,Connecticut
20-Apr-12,441,SNC6331,1,SH36,5000,MTC,Green,NO,Mount Clemens,Michigan
20-Apr-12,443,AWE1107,1,A321,7000,TKI,Green,NO,Dallas,Texas
20-Apr-12,444,AAL663,1,MD83,4000,ADS,Green,NO,Dallas ,Texas
20-Apr-12,527,OM7AM,1,AS50,3800,TUS,Green,NO,Tucson,Arizona
20-Apr-12,529,AWE639,1,A320,3500,ONT,Green,NO,Ontario,California
20-Apr-12,531,CHIP1,1,UNKN,UNKN,SMF,Green,NO,Sacramento,California
20-Apr-12,801,USC302,1,BE58,1600,TPA,Green,NO,Tampa,Florida
21-Apr-12,141,SWA1724,1,B733,6000,ANP,Green,NO,Annapolis,Maryland
21-Apr-12,326,TCF3479,1,E170,2500,DSM,Green,NO,Des Moines,Iowa
21-Apr-12,330,VRD283,1,A319,6000,SFO,Green,NO,San Francisco,California
21-Apr-12,424,N3035Y,1,C182,5500,22CA,Green,NO,Sausalito,California
21-Apr-12,455,CJC5001,1,SF34,6000,IAH,Green,NO,Houston,Texas
21-Apr-12,501,N500UJ,1,C560,800,ICT,Green,NO,Wichita,Kansas
21-Apr-12,917,METRO2,1,H500,2500,LAS,Green,NO,Las Vegas,Nevada
22-Apr-12,100,N123BR,1,C172,2700,DAB,Green,NO,Daytona Beach,Florida
22-Apr-12,130,SWA3858,1,B737,9000,MSY,Green,NO,New Orleans ,Louisiana
22-Apr-12,150,DAL2334,1,A319,6000,ORD,Green,NO,Chicago,Illinois
22-Apr-12,153,AWE1624,1,A321,6700,ORD,Green,NO,Chicago,Illinois
22-Apr-12,340,N4902F,1,C172,1000,HWD,Green,NO,Hayward,California
22-Apr-12,356,ASA828,1,B738,2000,OAK,Green,NO,Oakland,California
22-Apr-12,357,N4RS,1,C160,1800,ICT,Green,NO,Wichita,Kansas
22-Apr-12,833,AIR1,1,UNKN,3200,TUS,Green,NO,Tucson,Arizona
23-Apr-12,426,SKW5550,1,E120,3500,E79,Green,NO,Fresno,California
23-Apr-12,430,PHI53,1,AS50,6300,ABQ,Green,NO,Albuquerque,New Mexico
24-Apr-12,54,CHQ3092,1,E145,4000,LGA,Green,NO,New York,New York
24-Apr-12,124,PD8,1,B06,500,TPA,Green,NO,Tampa,Florida
24-Apr-12,125,N551ER,1,C172,3500,CRG,Green,NO,Jacksonville,Florida
24-Apr-12,145,ASQ563B,1,E145,12000,EFD,Green,NO,Houston,Texas
24-Apr-12,203,DAL1128,1,MD88,5000,SDF,Green,NO,Louisville,Kentucky
24-Apr-12,209,AAL2406,1,MD83,20,BWI,Green,NO,Baltimore,Maryland
24-Apr-12,256,C6560,1,HH65,2000,MOB,Green,NO,Mobile,Alabama
24-Apr-12,256,N413LH,1,H269,2300,FTW,Green,NO,Fort Worth,Texas
24-Apr-12,256,UAL299,1,A319,UNKN,OBK,Green,NO,Northbrook,Illinois
25-Apr-12,59,N277C,1,C525,4000,BWI,Green,NO,Baltimore,Maryland
25-Apr-12,145,WINGS5,1,B407,2500,TRI,Green,NO,Bristol/Johnson/Kingsport,Tennessee
25-Apr-12,345,TRS500,1,B712,2400,MSP,Green,NO,Minneapolis,Minnesota
25-Apr-12,502,SKW756Y,1,CRJ2,10000,S21,Green,NO,Sunriver,Oregon
25-Apr-12,509,N996AG,1,F2TH,5000,HOU,Green,NO,Houston,Texas
25-Apr-12,512,ASA228,1,B738,11000,OVE,Green,NO,Oroville,California
25-Apr-12,552,FDX1100,1,DC10,11000,MWL,Green,NO,Mineral Wells,Texas
25-Apr-12,607,AAL679,1,MD82,4800,ONT,Green,NO,Ontario,California
25-Apr-12,607,UPS961,1,MD11,4800,ONT,Green,NO,Ontario,California
26-Apr-12,6,N277C,1,C525,4000,BAL,Green,NO,Baltimore,Maryland
26-Apr-12,159,N551ER,1,C172,5000,CRG,Green,NO,Jacksonville,Florida
26-Apr-12,308,NKS407,1,A319,11000,DFW,Green,NO,Dallas-Fort Worth,Texas
26-Apr-12,404,SKW684Y,1,CRJ7,16500,APC,Green,NO,Napa,California
27-Apr-12,228,TCF5880,1,E170,11000,IND,Green,NO,Indianapolis,Indiana
27-Apr-12,237,UAL1214,1,B753,3500,ORD,Green,NO,Chicago,Illinois
27-Apr-12,330,AAL1005,1,B738,UNKN,ORD,Green,NO,Chicago,Illinois
27-Apr-12,401,N593ER,1,DA42,8000,PRC,Green,NO,Prescott,Arizona
27-Apr-12,402,METRO3,1,B06,1500,RIC,Green,NO,Richmond,Virginia
27-Apr-12,538,SWA1602,1,B737,15000,SNS,Green,NO,Salinas,California
27-Apr-12,926,METRO2,1,MD52,2300,LAS,Green,NO,Las Vegas,Nevada
28-Apr-12,141,UAL1725,1,B737,4000,ORD,Green,NO,Chicago,Illinois
28-Apr-12,418,TPA718,1,B763,UNKN,MIA,Multi-Colored,NO,Miami,Florida
28-Apr-12,441,AMF238,1,PA31,UNKN,FAT,Green,NO,Fresno,California
28-Apr-12,742,N7QK,1,AS350,700,OAK,Green,NO,Oakland,California
28-Apr-12,751,ASA859,1,B738,8000,HNL,Green,NO,Honolulu,Hawaii
28-Apr-12,832,BUGGY11,1,C208,2000,HNL,Green,NO,Honolulu,Hawaii
28-Apr-12,932,BUGGY11,1,C205,1000,JRF,Green,NO,Kapolei,Hawaii
29-Apr-12,45,CNS21,1,PC12,4000,PBI,Green,NO,West Palm Beach,Florida
29-Apr-12,340,N9924U,1,AA5,UNKN,SCK,Green,NO,Stockton,California
29-Apr-12,424,N21RX,1,R44,2500,PDX,Green,NO,Portland,Oregon
29-Apr-12,427,SKW758W,1,CRJ2,800,MRY,Green,NO,Monterey,California
29-Apr-12,2355,SWA3036,1,B737,4000,PHX,Green,NO,Phoenix,Arizona
30-Apr-12,45,TPAPD8,1,UNKN,500,TPA,Green,NO,Tampa,Florida
30-Apr-12,58,DAL1693,1,B737,3800,ATL,Green,NO,Atlanta,Georgia
30-Apr-12,117,FLG4005,1,CRJ2,2700,IND,Green,NO,Indianapolis,Indiana
30-Apr-12,150,AAL1736,1,B737,7000,MIA,Green,NO,Miami,Florida
30-Apr-12,415,LN775MF,1,PAY2,5500,RNO,Green,NO,Reno,Nevada
30-Apr-12,415,SKW3490,1,CRJ7,5000,FAT,Purple,NO,Fresno,California
30-Apr-12,545,DAL1674,1,B737,2300,PDX,Green,NO,Portland,Oregon
30-Apr-12,554,PHI53,1,B06,6300,ABQ,Green,NO,Albuquerque,New Mexico
30-Apr-12,650,SWA3036,1,B737,4000,PHX,Green,NO,Phoenix,Arizona
01-May-12,50,PITT12,1,C130,5000,PIT,Green,NO,Pittsburgh,Pennsylvania
01-May-12,131,N52408,1,C172,1500,BHB,Green,NO,Bar Harbor,Maine
01-May-12,349,N532HF,1,C172,5500,CRG,Green,NO,Jacksonville,Florida
02-May-12,147,SWA510,1,B737,1200,HOU,Green,NO,Houston,Texas
02-May-12,514,SWA2774,1,B737,8000,PHX,Green,NO,Phoenix,Arizona
02-May-12,615,UPS801,1,B752,5000,SDF,Green,NO,Louisville,Kentucky
03-May-12,330,N2803Y,1,C182,6000,ATL,Green,NO,Atlanta,Georgia
03-May-12,803,FDX1617,1,A306,8500,HOU,Green,NO,Houston,Texas
03-May-12,1002,FDX1552,1,A306,6000,CLE,Green,NO,Cleveland,Ohio
04-May-12,50,UCA4812,1,DH8B,9000,06N,Green,NO,Middletown,New York
04-May-12,53,UPS106,1,B763,10000,ALB,Green,NO,Albany,New York
04-May-12,119,C6522,1,AS65,400,26N,Green,NO,Ocean City,New Jersey
04-May-12,227,UAL554T,1,B752,FL260,LND,Green,NO,Lander,Wyoming
04-May-12,258,N96JA,1,GLF4,16000,PWL,Green,NO,Poughkeepsie,New York
04-May-12,315,N8870J,1,P28A,1500,LGB,Green,NO,Long Beach,California
04-May-12,748,WJA1118,1,B738,5000,LAS,Green,NO,Las Vegas,Nevada
